,drink_name,  piece peeled cucumber,  tbsp gin, activated charcoal powder, amaro such as nonino, aperol bitter orange aperitif, bags fresh cranberries, chilled, cinnamon sticks divided, citrus vodka, cocchi vermouth di torino, distilled gin, divided, french brandy, froen lemon sorbet, g peeled seeded and diced cucumber froen, ginger ale such as fevertree, habanero chiles halved, hibiscus concentrate see chefs notes below, if very mild, jar maraschino cherries, kirsch or other cherryflavored brandy, lambrusco, light lager such as miller high life, long thin slices watermelon rind with some flesh attached, lustau palo cortado sherry, marie briard white crme de cacao, mild dark rum such as diplomatico chilled, ml chilled sparkling wine, ml gin, ml premium sake, ml rum, o , or higher spirit distilled from fruits grains and commonly sugarcane its available at most liquor stores, or to taste, orange bitters storebought or homemade, packages limeflavored gelatin mix such as jello, pedro ximne sherry chilled, piece ginger unpeeled thinly sliced, pods, ponies light tequila, preserved morello cherries, quart chilled pineapple juice preferably from a carton, san pellegrino limonata, semisweet white wine such as gewrtraminer, slice, sombra mecal, sprigs sage, square of cheesecloth, thawed, toasted, wellstirred canned cream of coconut, wooden skewer,a dill sprig,a grapefruit twist,a lighter,a spice mill or mortar and pestle,aa juice,absinthe,absolut citron,absolut kurant,absolut peppar,absolut vodka,acacia honey,advocaat,aejo rum,agave nectar,agave syrup,aged rum,ale,allspice,almond,almond extract,almond flavoring,almondflavored liqueur such as amaretto di saronno or to taste,amaretto,amaro montenegro,amber rum,amontillado sherry such as lustau or gonle byass del duque,ancho chile lightly crushed,and dark,angelica root,angostura bitters,angostura bitters plus more to taste,anis,anise,anise liqueur like herbsaint,anise seeds,anisette,anisette or other aniseflavored liqueur,aperol,apfelkorn,apple,apple cider vinegar,apple juice,applejack,apricot,aquavit,aquavit chilled,artificially sweetened citrus soda,arugula,asafoetida,available seasonally at specialty produce markets,averna amaro siciliano,bacardi limon,bacon salt such as jds brand,bacon twists for garnish,bag berry herbal tea,bags ginger tea,bailey,baileys irish cream,baking soda,balcones true blue cask strength corn whisky,balsamic vinegar,bamboo skewers,banana,bananas,bartlett pear quartered lengthwise thinly sliced crosswise,basil flowers optional for serving,basil lemon syrup,basil sprig for garnish,basket,batavia arrack,be flat left over from a party,beefeater gin,beer,beer such as negra modelo,benedictine,berries,berry preserves preferably lingonberry,bestquality chickpeas such as goya well rinsed and well drained,bitter lemon,bittermens xocolatl mole bitters,bitters optional,bittersweet chocolate at least  cacao chopped,black pepper,black peppercorns,black rum,blackberries,blackberry brandy,blackberry puree or muddle one blackberry with a splash of simple syrup,blackcurrant squash,blanched almonds,blended scotch,blended whiskey,blood oranges about  pound,blue curaao,blue curacao,bndictine,boiling water,bottled horseradish,bourbon,bourbon at least  proof,bourbon optional,bourbon preferably knob creek,brailian rum such as cachaa,brandy,brandy optional,brandy or applejack,brandy pear brandy is nice but not required,brandy to taste,brewed orange pekoe tea chilled,brewed tea,brown sugar,brown sugar divided,buffalo trace bourbon,bunch mint,bundt or tube pan  punch bowl,burgundy wine,butter,butterscotch schnapps,byrrh,cachaa divided,cachaca,calvados,calvados or applejack,campari,campari optional,canadian whiskey,candied ginger,candied rose petals,candy,canned doublestrength beef broth,cantaloupe,cappelletti,caramel sauce,cardamom,cardamom seeds,cardamom syrup recipe follows,carrot,cava,cayenne pepper,celery bitters,celery salt,celery seed,celery stick for garnish,chambord,chambord blackraspberryflavored liqueur,chambord or other raspberry liqueur,chamomile tea bags,champagne,champagne or sparkling wine,charbay pomegranate vodka,charbay ruby red grapefruit vodka,chartreuse,cheesecloth kitchen string large pot,cherries,cherry,cherry brandy,cherry cider or cherry juice,cherry grenadine,cherry heering,cherry liqueur,chileinfused aperol,chilled apricot nectar,chilled beef bouillon,chilled beer,chilled bottled pomegranate juice,chilled champagne preferably extra dry,chilled claret or other dry red wine,chilled heavy cream,chilled hefeweien beer,chilled lager,chilled plain nonfat yogurt,chilled stout,chilled vodka,chinese fivespice powder,chipotle puree in adobo sauce,chocolate,chocolate icecream,chocolate liqueur,cholula,chopped celery,chopped crystallied ginger,chopped fresh ginger,chopped fresh mint,chopped peeled fresh ginger,chopped pitted peeled mango,chunks,chunks rindless watermelon,cider,cinnamon,cinnamon orange teainfused sweet vermouth below,cinnamon stick,cinnamon stick broken in half,cinnamon sticks broken in half,citrusflavored soda such as fresca,claret,clementines peeled,clementines peeled separated into segments,clment crole shrubb,clove nutmeg,cloves,cloves approx,cloves garlic unpeeled,club soda,club soda for serving,club soda optional,club soda or ginger ale,coarse salt,coarsely chopped fresh dill,cocacola,cocchi americano,cocktail,cocktail shaker,cocoa powder,coconut liqueur,coconut rum,coffee,coffee beans,coffee ice cream,coffee liqueur,cognac,cognac such as camus vs,cointreau,cointreau or grand marnier,cointreau or other orange liqueur,cola,colaflavored carbonated beverage,cold sake,cold sparkling water,cold water,concord grape juice,concord grapes,concord grapes or seedless red grapes plus  for garnish,condensed milk,confectioners sugar,container blackberries,cooked beets,coriander,corn syrup,cornstarch,corona,coupe,cracked ice,cranberries,cranberry juice,cream,cream of coconut such as coco lope,cream or milk,cream soda,creme de banane,creme de mure,crme de banana,crme de cacao,crme de cassis,crme de cassis preferably imported,crme de menthe,crme de violette,crown royal,crushed ice,crushed ice if serving punch chilled,crushed or cracked ice,cubed seeded watermelon,cubes,cubes watermelon plus  slice for garnish,cucumber slices,cucumber spear,cucumber spears for garnish,cumin seed,curaao,currantflavored vodka,curry powder,custard base,cut lemon,daiquiri mix,dark creme de cacao,dark rum,dark sweet cherries  pitted,dash curaao,dash dry vermouth,dash lemon juice,dash lime juice,dash of absente,dash of bitters,dash of hot sauce,decorative ice block,demerara sugar,diced rhubarb,dill pickle juice,dill syrup,dingle irish pot still gin,drambuie,dried hibiscus flowers,dried sage leaf,drops meyer lemon bitters such as brooklyn hemispherical,drops orangeblossom water,dry gin,dry ros,dry sherry such as la ina or tio pepe divided,dry sparkling white wine,dry vermouth such as dolin,dry white wine,dubonnet,earl grey tea leaves,edible flowers for garnish,egg,egg white,egg whites,egg yolk,eggs,elderflower cordial,english hothouse cucumber,erin cream,espresso,evaporated milk,everclear,fat free halfandhalf,fee brothers old fashion bitters,fennel bulb untrimmed coarsely chopped,fennel seeds,feta,finely grated ginger,finely grated orange est,finely minced seeded canned chipotle chilies,fino sherry,firewater,flask,flemish sour ale or kriek lambic,fleur de sel or coarse kosher salt,food coloring,framboise,frangelico,fresh basil sprigs chopped,fresh blueberries,fresh blueberries divided,fresh cherries for garnish,fresh cherry,fresh cilantro leaves,fresh italian parsley sprigs,fresh lavender,fresh lemon juice strained,fresh lime juice or to taste,fresh lime juice preferably key lime,fresh or froen red berries,fresh orange juice from about  oranges,fresh orchid blossoms optional,fresh pineapple coarsely chopped,fresh red chilies slit,fresh sage leaves,fresh sweet cherries halved pitted,fresh tarragon leaves,fresh whole strawberries,freshly brewed jasmine tea cooled,freshly grated coconut save the liquid for a different drink if youre grating it yourself,freshly grated horseradish,freshly grated whole nutmeg or ground nutmeg,freshly squeeed lime juice,froen limeade concentrate,froen mango,froen orangepeachmango juice concentrate,froen passionfruitflavored juice cocktail concentrate thawed,froen pineapple juice,froen raspberries,froen unsweetened boysenberries thawed,fruit,fruit juice,fruity ros,fullbodied red wine,funnel coffee filter,fuy navel mix,galliano,gallon fresh apple cider,garlic powder,garnish,garnish celery stalks,garnish fresh mango spears,garnish julienned lemon est,garnish lemon slices small celery ribs,garnish lime twist,garnish mint sprigs andor pineapple chunks skewered with wooden picks,garnish thin slices of pear,garnishes lemon wedge celery rib andor cucumber stick,gin,gin or vodka,gin preferably english dry gin,gin preferably fords,gin preferably plymouth,ginger,ginger beer chilled,ginger liqueur such as canton,ginger syrup,gingerlimeinfused simple syrup,glycerine,godiva liqueur,gold not dark rum such as mount gay,gold rum such as appleton estate,golden rum,goldschlger,good quality vodka,goodquality champagne,goodquality rye or bourbon,goodquality whiskey,goslings or myerss dark rum,goslings rum,grain alcohol,grand marnier,granulated sugar,grape juice,grape soda,grapefruit soda,grapefruit wheel for garnish,grapefruit wheels,grapes,grated lemon peel,grated peeled ginger,green grapes,green olive for garnish,green olives,green onions trimmed,green tea bags,green tea kombucha,grenadine,grenadine approx,grinds of black pepper,ground allspice,ground black pepper,ground cardamom,ground celery salt,ground cumin,ground ginger,ground nutmeg,ground nutmeg for garnish,guava nectar,guinness stout,habanero bitters such as bittermens,haelnut liqueur,half and half,halfandhalf,halves  pound,head of garlic separated and peeled,heart of the hudson apple vodka,hearty shot of bourbon,heavy cream,hefeweienstyle belgian beer such as hoegaarden,hendricks gin,hine h cognac,holland gin,honey,honey liqueur such as brenjger,honey syrup,hot brewed coffee,hot damn,hot sauce,hot sauce such as tabasco,hot water,ice,ice block,ice cube,ice cubes divided,ice cubes optional,ice cubes or an ice mold for serving,ice cubes or to taste,ice cubes plus  large cube,ice or as desired,ice or as needed,ice water,icecold vodka,iced tea,if using bonded applejack,in diameter sliced,india pale ale for serving,ingredient info honey liqueur is available at wellstocked liquor stores and online from bevmocom,instant coffee granules,instant espresso powder,ipa,irish cream,irish stout beer,irish whiskey optional,islay single malt scotch,jack daniels,jack daniels black label,jalapeo halved lengthwise,jalapeo quartered seeded,jello,jgermeister,jim beam,john d taylors velvet falernum,johnnie walker,juicy light red wine such as beaujolais,julienne blade,juniper berries,junmai sak,kahla,kentucky bourbon,kiwi,kiwi liqueur,kmmel,koolaid,kosher salt,kosher salt optional,kosher salt plus more for seasoning,kumquat halved,lager,lager such as dos equis,large basil leaves,large beefsteak tomatoes quartered,large bunch of sage,large kiwis peeled,large lemon thinly sliced,large lemons juiced,large orange,large sprigs tarragon,lemon,lemon cut into wedges,lemon est,lemon halved,lemon peel,lemon peel for garnish,lemon peel or olive,lemon sliced,lemon slices,lemon slices for garnish,lemon soda tom collins mix or club soda,lemon twist for serving,lemon twists,lemon verbena leaf,lemon wedge for garnish,lemon wheels divided,lemonade,lemonade or to taste,lemonflavored rum,lemonginger brew,lemongrass stalks,lemonlime soda,lemons,lemons cut into halfwheels,licor ,licorice root,light agave syrup,light lager,light rum,lightly beaten egg white,lillet,lillet blonde,lime,lime ested,lime halved,lime juice,lime juice cordial,lime or  lemon,lime peel,lime quartered,lime slice,lime sliced into rounds,lime slices,lime slices for garnish,lime slices or wedges,lime thinly sliced into wheels,lime twists,lime wedge,lime wedge for serving,lime wedge optional,lime wheel,lime wheel for serving,lime wheel garnish,lime wheels for serving,limeade,limeade concentrate,limeflavored club soda,limes,limes cut into wheels,limes juiced,limonada,limoncello,liquor brandy gin rum or any whiskey,liquor brandy gin vodka or whiskey,london dry gin,london dry gin preferably gordons,london dry gin such as tanqueray,long lemongrass skewers,long strips,looseleaf black tea,lump sugar,madeira,mananilla sherry,mandarin vodka,mandarine napolon orange liqueur,mango,mango  peeled seeded and sliced,mango nectar,mango puree,mango slices,maple syrup,maraschino,maraschino cherry for serving,maraschino cherry or ripe olive,maraschino liqueur,margarita mix,marjoram leaves,marshmallows,massene crme de framboise,matches,maui,mecal,medium dry sherry,medium limes,medium mangoes peeled pitted,medium oranges,medium red beets about   pounds scrubbed trimmed,melon liqueur,melonflavored schnapps,meringue,mexican lager such as pacifico,meyer lemons thinly sliced,midori melon liqueur,midori or tequila,milk,minced fresh cilantro,minced fresh rosemary,minisnickers bars,mint,mint garnish,mint leaf,mint leaves plus more for garnish,mint simple syrup,mint sprig,mint sprig for serving,mint sprigs for serving,ml bottled chilled brut champagne,molasses,mountain dew,muddler mixing glass barspoon finemesh strainer,mugs,mustard seeds,myers original rum cream,navan vanilla liqueur,navel oranges cut into quarterwheels,nutmeg,oatmeal stout,of a lemon,of a lime,of celery shrub,of lychees,offdry sherry such as lustau east india solera,old bay seasoning,olive,olive oil,optional,optional garnish additional strawberries left whole,optional garnish lemon twists,optional garnishes fresh pineapple spears maraschino cherries,or  cherry tomatoes,or  drops cold water,or hickory wood chips,or more gin,or more ginger beer,or more sugar,orange,orange bitters,orange bitters such as regans no  divided,orange curacao,orange cut into  pieces,orange est for garnish,orange flower water,orange liqueuer we used paulas texas orange cointreau also works well,orange marmalade,orange peel,orange peel twists optional,orange pekoe or black tea bag,orange slice,orange slice cut in half,orange sliced,orange slices,orange slices folded in half,orange spiral,orange thinly sliced,orange twist,orange twists for serving,orange twists if desired,orange wheel,orange wheel garnish,orangeflower water,oranges,oreo cookie,orgeat syrup,orgeat syrup is also known by its italian name orata syrup camper english prefers orgeat syrup from torani or fee brothers,other,oumce pernod,ouo,oyster liquor reserved from one doen oysters optional,package froen sweetened strawberries unthawed cut into  pieces,packed dark brown sugar,packed mint leaves chopped,papaya,papaya juice,papaya nectar,paprika,passion fruit juice,passionfruit juice,passoa,pasteuried liquid egg whites optional,pea tendril optional,peach bitters,peach flavored vodka,peach fresh peeled or canned,peach liqueur,peach nectar,peach schnapps,peach stolichnaya vodka,peach vodka,peach wedge,peaches halved pitted,pear brandy preferably clear creek wwwclearcreekdistillerycom,pear juice,pear liqueur such as rothman and winter or mathilde,pepper,pepper jelly divided,pepper to taste,peppermint extract,peppermint schnapps,pepsi cola,percent canola  percent extravirgin olive as needed,pernod,perrierjout grand brut champagne,peychaud bitters,peychaud bitters are available online at buffalotracecom if unavailable angostura bitters can be substituted,pickled okra brine,pickled pearl onion,pico piquin seasoning see chefs notes below,piece of lemongrass tough outer leaves removed and roughly chopped,piece semisweet chocolate optional,pieces,pieces bubblegum preferably double bubble cut in half,pieces peeled seeded watermelon from about  pounds,pilsners,pimentostuffed olives in brine,pimms no,pina colada mix,pinch of cinnamon,pinch of salt,pinch salt,pinch superfine sugar optional,pineapple,pineapple chunk for serving,pineapple nectar,pink lady or granny smith apple,pisang ambon,pisco,pisco brandy,pitted large brinecured green olives chilled,plums halved pitted,plymouth gin,poire william or other pear eaudevie,pomegranate juice,pomegranate seeds optional,port,pound butter,pound lump sugar,pound persian or english hothouse cucumbers chopped,pound tomatoes,pounds dried pears andor apricots,pounds rock candy see tip below,pounds tomatoes chopped,pounds watermelon rind and seedsdiscarded and the flesh cut into piecesplus thin slices of watermelon for garnish,powdered sugar,premium tequila,premium vodka blowfish sushi uses han soju an asian spirit,prepared horseradish,prepared lemonade,prepared white horseradish,prickly pears peeled,proof bourbon such as four roses divided,proof rum,prosecco,prunelle,pumpkin pie spice,pumpkin puree,pure chile powder,pure maple syrup,quart bourbon,quart hard cider,quart punch bowl or mixing bowl,quart puree of fresh peaches,quart red bordeaux,quart tomato or tomatovegetable juice such as v chilled,quart water,quarts lowsodium tomato juice,raisins,rasberry syrup,raspberry puree,raspberry vinegar,raspberry vodka preferably hangar one fraser river,raw sugar,red grapefruit halved widthwise,red onion roughly chopped,red or green tabasco,red zinger tea bags or other hibiscusflavored tea,reposado tequila,rhubarb stalks for garnish,ricard,ripe peaches peeled sliced,ripe strawberries divided,rittenhouse  rye,rok hill farms bourbon or blantons,ron rico rum,root beer,rose water,rosemary,rosemary sprig,rosemaryinfused vodka,rosso vermouth,ruby port,rum,rumple mine,sagatiba pura or another cachaa,salt,salt divided,salt rimmed pint glass,sambuca,sapporo,sarsaparilla,sarticious tanqueray no ten or martin millers gin,sauvignon blanc,scant aquavit,scant hot pepper sauce,schweppes russchian,scoops of orange sorbet preferably blood orange,scoops peach ice cream,scotch,scotch or bourbon or brandy,sea salt,seckel or small bosc pear,selter,shaker with ice,shakers rose vodka,sherbet,sherry,short swile sticks or toothpicks,silver tequila,simple syrup see below,simple syrupepirecipelinkepirecipelink,single malt scotch such as laphroaig,sirup of roses,slice fresh pineapple,slice orange optional,sliced peeled peaches froen,slices fresh orange,slices pear optional,slices red jalapeo chile with seeds,slivovit or other plum brandy,small banana peeled and coarsely chopped,small cucumber sliced,small piece lemon peel,small pineapple stick,small roses or rose petals,small sugar cubes,small whole leaves for garnish,soju or sake,sour apple schnapps,sour mix,sour watermelon liqueur such as pucker,southern comfort,soy sauce,spanish olive brine,sparkling water or prosecco,sparkling wine,spiced rum,spicy pickled green beans and fennel optional,spirit of choice,splash of club soda,splash of halfandhalf,splash of sweet vermouth,sprig celery leaves,sprig fresh mint,sprig thyme,sprigs fresh mint,sprigs fresh mint divided,sprigs mint,sprigs rosemary,sprigs thai basil or sweet basil,sprigs thyme,sprite,spumante or champagne,square pieces cheesecloth,sriracha,st eliabeth allspice dram,st germain,star fruit sliced optional for garnish,stgermain liqueur,stick cinnamon optional,strawberries,strawberries hulled sliced,strawberries sliced thin for garnish if desired,strawberry,strawberry schnapps,strega herbal liqueur,strip lemon est,strip orange est removed with a vegetable peeler,strips,strips lime est,strips orange est,sue,sue liqueur,sugar,sugar brown if you prefer,sugar cube,sugar cube soaked with angostura bitters,sugar for coating rims of glasses,sugar for dipping,sugar optional,sugar syrup,sugar syrup to taste,sugar to taste,superfine sugar,sweet and sour,sweet vermouth preferably noilly prat,sweetandsour mix,sweetened flaked coconut,sweetened lime juice,syrup reserved divided,tabasco,tabasco sauce for serving,tabasco to taste,tajin regular snack sauce see chefs notes below,tajn clsico,tamarind concentrate,tawny port,tea,tea bag,tea bag preferably earl grey,tennessee whiskey,tenneyson absinthe royale or other blanche absinthe,tequila,tequila blanco,tequila such as saua  blue agave,the truth old time aromatic bitters or angostura bitters,thick,thick slice fresh ginger,thick unpeeled cucumber slice,thin round lime slice cut crosswise in half,thin slices apple,thin slices kiwi,thinly sliced apple for garnish optional,thinly sliced hulled strawberries,thinly sliced kumquats,three raspberries for garnish optional,tia maria,tiny pickled green tomatoes available at specialty foods stores and online from oldsouthcom and igourmet,to  jalapeos halved lengthwise seeded,to  lime wedges,tomato juice,tomato juice preferably organic,tomato vegetable juice,tomato water,tomolives,tonic water chilled,toothpick  thin straws optional,totalchilled,triple sec,triple sec liqueur,tropicana,tsp brewed japanese matcha tea,tsp unsalted yuu juice,twist of lime peel,unaged white whiskey eg moonshine,uncooked long grain rice,unsweetened ,up,use homemade roasted beets or storebought vacuumsealed beets avoid canned beets which are too soft and waterlogged to use in cocktails,vanilla,vanilla bean,vanilla icecream,vanilla vodka,vanillaflavored vodka optional,vegetable oil for grill,velvet falernum liqueur divided,vermouth,very thin slices green onion tops,veuve clicquot champagne,vodka,vodka divided,vodka or water,vodka per serving,vodka preferably distilled from grapes such as croc,vodka preferably titos,vodka such as titos,walnut halves,water,water or as needed divided,watermelon flesh seeds removed,watermelon pieces froen,wellchilled champagne,whipped cream,whipping cream,whiskey,whiskey preferably rye,whisky,white rhum agricole such as rhum dillon,white rum,white rum or aguardiente,white rum or to taste,white sugar for rimming,white tequila,white unaged rhum agricole see note,whole clove,whole egg,whole leaf black tea or  bags black tea,whole milk,whole nutmeg,whole or reducedfat  milk,wholeberry blackberry preserves,wide orange peel strips orange part only,wide strip lemon est,wild turkey,wine,worcestershire sauce,wormwood,yearold irish whiskey such as redbreast,yellow chartreuse,yoghurt,yukon jack,zatarains powdered crab boil,zima
0, North Pinckney Cocktail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110 in the shade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
